Customer Id,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,City,State,Code,scheduled_year,scheduled_weekofyear,scheduled_month,scheduled_dayofweek,scheduled_weekend,delivery_year,delivery_weekofyear,delivery_month,delivery_dayofweek,delivery_weekend
fffe3900370031003300,0.87,26.0,8.0,314113.0,Stone,1846.84,60.7,No,Yes,No,Airways,No,Wealthy,No,8745.47,New Stephenland,MI,27223,2018,43,10,0,0,2018,43,10,0,0
fffe3800360035003100,0.25,19.0,11.0,8648.0,Bronze,17.04,74.41,No,Yes,No,Airways,No,Working Class,No,527.23,APO,AA,59051,2018,8,2,0,0,2018,8,2,0,0
fffe3400300035003100,0.21,27.0,10.0,23049.0,NONE,16.67,77.67,No,No,Yes,NONE,No,Working Class,No,730.8,Amandatown,ID,34098,2017,26,6,1,0,2017,25,6,5,1
fffe33003300,0.16,29.0,9.0,462621.3333333333,Clay,6.49,21.95,No,No,No,NONE,Yes,Working Class,No,198.87,FPO,AE,50307,2017,1,1,2,0,2017,1,1,0,0
fffe3100380031003700,0.47,11.0,7.0,1318.0,Bronze,4.15,13.13,No,No,No,Roadways,No,Working Class,No,179.33,APO,AP,79851,2017,47,11,2,0,2017,47,11,3,0
fffe3300390030003300,0.84,4.0,4.0,43.0,NONE,3.39,15.75,No,No,Yes,Roadways,No,Working Class,No,214.77,FPO,AA,02662,2015,26,6,3,0,2015,26,6,1,0
fffe3400340030003400,0.55,35.0,18.0,59797.0,Bronze,238.2,87.86,No,No,No,Roadways,No,Working Class,No,1756.36,Lake Travischester,KY,67122,2017,43,10,5,1,2017,44,10,1,0
fffe3300370036003400,0.57,7.0,5.0,2034.0,Stone,41.61,28.46,No,No,Yes,NONE,No,Working Class,No,537.6,Port Pamelaview,CA,77715,2017,39,10,6,1,2017,40,10,1,0
fffe3300340034003000,0.54,35.0,8.0,278714.0,Marble,378.41,92.17,Yes,No,Yes,NONE,No,Working Class,No,3673.54,West Rodney,NE,24655,2015,43,10,1,0,2015,43,10,1,0
fffe3400330035003800,0.1,7.0,5.0,2666.0,NONE,5.12,14.13,Yes,Yes,No,NONE,No,Wealthy,No,226.23,Dorothyburgh,MO,72192,2019,23,6,4,0,2019,23,6,4,0
fffe3500300033003400,0.34,8.0,10.0,5153.0,NONE,8.92,97.79,Yes,No,No,Waterways,No,Working Class,No,648.1,Adamtown,HI,31798,2017,10,3,0,0,2017,10,3,1,0
fffe3500340030003300,0.33,28.0,8.0,187388.66666666666,Clay,8.71,24.06,No,Yes,No,NONE,Yes,Working Class,NONE,357.42,DPO,AP,24937,2019,8,2,1,0,2019,7,2,4,0
fffe38003000,0.25,14.0,7.0,5648.0,Brass,10.24,79.85,Yes,No,No,Waterways,No,Working Class,No,480.86,Port Jessica,SD,38775,2018,45,11,5,1,2018,45,11,6,1
fffe330032003000,0.35,32.0,20.0,91529.0,Brass,456.3,99.59,Yes,No,Yes,Waterways,No,Working Class,No,2166.06,South Dillontown,MN,59843,2017,29,7,4,0,2017,29,7,6,1
fffe3600360037003200,0.65,31.0,12.0,4475.0,Clay,27.1,24.77,No,No,No,Roadways,Yes,Working Class,No,569.38,Andrefort,HI,97590,2017,9,3,6,1,2017,10,3,1,0
fffe3200330035003200,0.59,30.0,8.0,10547.0,Bronze,38.22,33.93,Yes,No,No,NONE,No,Working Class,No,579.35,Lake Abigail,KY,67586,2016,28,7,0,0,2016,27,7,3,0
fffe3100360031003300,0.22,16.0,7.0,3330.0,Brass,11.22,20.81,Yes,No,No,Waterways,No,Working Class,Yes,205.17,South Bruceview,MA,51708,2016,49,12,4,0,2016,49,12,5,1
fffe3600310036003100,0.58,15.0,6.0,44125.0,Stone,86.41,88.26,No,Yes,No,NONE,No,Working Class,No,3280.77,Ariasborough,IL,80436,2015,23,6,6,1,2015,23,6,2,0
fffe3200390031003200,0.28,3.0,3.0,22447.0,Stone,6.08,13.82,No,Yes,Yes,Roadways,No,Working Class,No,223.93,Terranceport,OH,39547,2017,41,10,2,0,2017,41,10,1,0
fffe3400370030003000,0.74,19.0,7.0,929.0,NONE,9.38,10.47,No,No,No,Roadways,Yes,Working Class,No,941.39,Dianaside,MT,01209,2018,37,9,3,0,2018,37,9,5,1
fffe3200390033003200,0.4633333333333334,3.0,2.0,85.0,Marble,5.64,14.19,No,Yes,No,Airways,No,Working Class,No,256.53,West Michelleton,ID,55392,2017,49,12,0,0,2017,49,12,3,0
fffe3200320035003300,0.74,23.0,7.0,1404.0,Clay,5.49,17.91,No,No,No,Roadways,Yes,Working Class,NONE,476.36,Barajasfort,AL,71760,2016,35,8,2,0,2016,34,8,6,1
fffe3100320035003400,0.37,23.0,10.0,444173.0,Stone,2359.05,65.95,No,No,Yes,NONE,No,Working Class,No,6102.69,Garciaside,GA,77709,2016,24,6,5,1,2016,24,6,1,0
fffe310034003800,0.13,31.0,12.0,338703.0,Marble,179.03,25.76,No,No,No,Roadways,No,Working Class,NONE,655.22,New Ericview,NV,45161,2015,12,3,3,0,2015,11,3,6,1
fffe3900340033003500,0.27,14.0,6.0,335.0,Aluminium,4.15,21.65,No,No,No,Roadways,No,Working Class,No,177.7,Websterton,ME,17456,2018,25,6,3,0,2018,25,6,1,0
fffe3600390033003000,0.45,36.0,15.0,110410.0,Brass,188.57,33.45,Yes,No,No,Waterways,No,Working Class,No,651.66,Elizabethmouth,DE,39365,2015,37,9,5,1,2015,38,9,1,0
fffe3900370038003200,0.43,4.0,3.0,32.0,Aluminium,4.16,22.2,No,No,No,Roadways,No,Working Class,Yes,161.78,Hernandezhaven,MA,36632,2017,36,9,2,0,2017,36,9,6,1
fffe3100320037003300,0.47666666666666674,16.333333333333332,6.0,182.0,NONE,4.01,16.92,No,No,Yes,NONE,No,Working Class,No,115.86,South Oliviamouth,SD,63646,2016,53,1,6,1,2016,1,1,0,0
fffe3800390035003900,0.17,14.0,6.0,393.0,Aluminium,6.33,22.54,No,Yes,No,Airways,No,Working Class,No,174.99,FPO,AA,22088,2018,33,8,4,0,2018,33,8,2,0
fffe3900370032003700,0.5,30.0,20.0,870.0,Wood,6.41,16.11,Yes,Yes,Yes,Airways,No,Wealthy,No,475.08,APO,AP,83164,2017,31,8,2,0,2017,31,7,0,0
fffe3400310033003100,0.43,15.0,8.0,163.0,Wood,3.19,13.89,No,No,Yes,Roadways,No,Working Class,NONE,182.93,South Carloston,OH,25487,2017,16,4,5,1,2017,16,4,2,0
fffe380032003600,0.12,24.0,10.0,301767.0,Stone,715.93,52.35,Yes,No,Yes,Waterways,No,Working Class,No,1933.07,North Annaland,TN,09467,2015,31,7,1,0,2015,31,7,1,0
fffe3200380037003100,0.64,12.0,8.0,285.0,Aluminium,3.62,21.02,No,No,No,Roadways,No,Working Class,No,248.57,Lake Andreatown,RI,76562,2019,24,6,0,0,2019,24,6,4,0
fffe3900360033003600,0.41,16.0,6.0,127.0,Wood,5.18,20.07,No,Yes,No,Airways,No,Working Class,No,197.47,Port Jeffrey,OH,85677,2018,43,10,0,0,2018,43,10,1,0
fffe3900370034003600,0.78,16.0,7.0,267.0,Aluminium,3.19,11.17,Yes,No,Yes,Waterways,No,Working Class,No,302.53,APO,AE,76540,2018,51,12,6,1,2018,51,12,3,0
fffe3800390033003500,0.42,10.0,4.0,57.0,Aluminium,6.92,24.71,No,No,Yes,Waterways,No,Working Class,No,237.86,Lake Rebeccaside,NC,38103,2017,23,6,0,0,2017,23,6,0,0
fffe3300350035003100,0.5933333333333334,41.0,18.0,28778.0,Bronze,97.34,87.21,No,No,Yes,Roadways,No,Wealthy,NONE,1312.68,New Katiebury,MI,71214,2019,3,1,6,1,2019,3,1,6,1
fffe3400360035003400,0.25,37.0,8.0,13611.0,Bronze,32.43,69.33,No,No,Yes,Waterways,No,Working Class,No,604.6,Lindaport,VT,69682,2015,44,10,3,0,2015,44,10,0,0
fffe3300390037003700,0.81,25.0,7.0,220.0,Wood,3.2,20.51,No,No,Yes,NONE,No,Working Class,No,567.81,West Melissastad,HI,15517,2018,46,11,1,0,2018,45,11,5,1
fffe3400320035003000,0.31666666666666665,14.0,7.0,150.0,Wood,6.42,13.76,Yes,No,No,Waterways,No,Working Class,Yes,326.91,Christophershire,CO,01611,2019,32,8,3,0,2019,31,8,6,1
fffe3400320033003100,0.67,22.0,8.0,241688.0,Stone,661.51,78.79,Yes,Yes,Yes,NONE,No,Wealthy,No,17963.1,North Allen,FL,89123,2016,50,12,5,1,2016,50,12,6,1
fffe3400330037003600,0.76,16.0,6.0,893.0,Aluminium,6.19,16.64,Yes,Yes,Yes,Airways,No,Working Class,NONE,588.97,DPO,AP,22234,2018,46,11,4,0,2018,46,11,0,0
fffe3700390039003000,0.69,13.0,6.0,1328.0,Bronze,6.36,11.62,No,No,Yes,Roadways,No,Working Class,No,345.16,FPO,AA,73730,2015,34,8,3,0,2015,34,8,3,0
fffe3600300033003100,0.52,6.0,5.0,5741.0,Stone,30.53,81.56,Yes,No,No,Waterways,No,Working Class,No,661.2,Cynthiafurt,KY,08897,2018,3,1,0,0,2018,3,1,4,0
fffe3500310032003800,0.18,20.0,6.0,157.0,Wood,4.98,10.66,No,Yes,Yes,Airways,No,Wealthy,No,141.17,Micheleshire,NV,68873,2018,25,6,0,0,2018,24,6,5,1
fffe3200350032003600,0.71,45.0,7.0,832.0,Wood,4.33,10.78,Yes,Yes,No,Airways,No,Wealthy,NONE,404.9,Watsonburgh,IL,47338,2018,19,5,5,1,2018,20,5,2,0
fffe3400310037003400,0.27,13.0,6.0,879.0,Bronze,7.08,14.91,No,No,No,Roadways,No,Working Class,No,352.88,Hannahmouth,MA,33209,2018,36,9,2,0,2018,36,9,4,0
fffe3100390038003900,0.41,16.0,10.666666666666666,59337.0,NONE,48.13,54.25,No,No,No,NONE,No,Working Class,NONE,673.15,South Brianland,SC,38755,2017,33,8,2,0,2017,33,8,2,0
fffe3300310038003800,0.8,21.666666666666668,20.0,2583679.0,NONE,21161.39,74.42,No,Yes,No,Roadways,No,Working Class,No,115787.86,Marshallport,NE,08805,2015,26,6,5,1,2015,26,6,3,0
fffe3400310030003200,0.11,7.0,4.0,442.0,Brass,3.43,12.0,No,No,No,Waterways,No,Working Class,NONE,123.57,North Dianaside,RI,94179,2016,50,12,2,0,2016,50,12,3,0
fffe3100320030003800,0.81,33.0,16.0,98883.0,Brass,259.2,60.9,No,Yes,No,Airways,No,Working Class,Yes,5585.99,South Robertmouth,OH,59287,2019,23,6,2,0,2019,22,6,6,1
fffe3800330031003200,0.17,27.0,7.0,210.0,Wood,3.62,11.65,No,No,Yes,Roadways,No,Working Class,Yes,120.85,Lake William,AZ,12318,2015,16,4,1,0,2015,16,4,3,0
fffe350038003100,0.74,21.0,12.0,10526.333333333334,NONE,1906.22,61.53,No,No,Yes,Roadways,No,Working Class,No,3571.53,New Isaiahview,MO,84748,2017,11,3,1,0,2017,11,3,3,0
fffe3400310036003600,0.31,3.0,2.0,17.0,Clay,5.02,21.44,No,Yes,No,Airways,Yes,Wealthy,Yes,176.03,Lake Joelfurt,OR,46558,2018,31,7,1,0,2018,31,8,3,0
fffe3700340034003600,0.96,10.0,4.0,254.0,Clay,6.16,16.25,No,No,Yes,Waterways,Yes,Working Class,No,615.1,FPO,AA,98037,2017,44,11,3,0,2017,44,11,4,0
fffe3200390038003900,0.5,29.0,20.0,1432756.0,NONE,4745.6,59.41,Yes,No,Yes,NONE,No,Working Class,NONE,20464.18,East Jessica,SD,81187,2018,29,7,6,1,2018,29,7,6,1
fffe3200340036003600,0.81,46.0,10.0,55040.0,NONE,206.75,73.21,Yes,Yes,No,NONE,No,Wealthy,No,4959.93,South Garyfurt,ID,50345,2015,22,5,5,1,2015,22,5,3,0
fffe3900330034003900,0.59,39.0,6.0,14966.0,Brass,57.19,93.12,No,No,No,Waterways,No,Working Class,No,1636.4,East Nancyview,VA,82160,2019,28,7,6,1,2019,28,7,6,1
fffe3900380039003900,0.66,8.0,4.0,92.0,Aluminium,6.91,10.71,No,Yes,No,Airways,No,Wealthy,Yes,304.57,FPO,AP,35358,2015,39,9,0,0,2015,38,9,3,0
fffe3200300032003800,0.74,24.0,12.0,40317.0,NONE,3.28,23.23,No,No,No,NONE,No,Working Class,No,431.32,New Gloriafurt,AK,46820,2015,49,12,2,0,2015,49,12,6,1
fffe3700330030003100,0.31,5.0,5.0,349.0,Brass,5.81,13.32,No,Yes,No,Airways,No,Wealthy,No,172.58,APO,AE,32000,2015,4,1,6,1,2015,5,1,1,0
fffe3900390034003500,0.22,36.0,10.0,3003.0,Clay,5.54,11.85,No,No,No,Roadways,Yes,Working Class,No,174.92,Sheilaberg,KY,89137,2015,6,2,1,0,2015,6,2,0,0
fffe3600320036003700,0.44,33.0,11.0,1235.0,NONE,6.27,15.94,Yes,No,Yes,NONE,No,Working Class,No,261.53,Kimberlyshire,NY,53548,2016,6,2,1,0,2016,6,2,5,1
fffe350032003700,0.44,27.0,7.0,204525.0,Marble,276.87,78.71,No,No,No,NONE,No,Working Class,NONE,1411.3,New James,WI,91735,2018,23,6,4,0,2018,23,6,4,0
fffe3900380036003000,0.26,4.0,3.0,14.0,Aluminium,6.59,17.56,No,Yes,No,Airways,No,Wealthy,Yes,157.16,Nancychester,DC,44713,2017,50,12,4,0,2017,50,12,6,1
fffe3200380037003400,0.18,11.0,7.0,10842.333333333334,Brass,6.26,17.66,Yes,No,No,Waterways,No,Working Class,No,157.55,FPO,AE,84384,2015,28,7,2,0,2015,28,7,6,1
fffe3700330035003700,1.0,43.0,13.0,43735.0,Bronze,115.44,86.23,Yes,Yes,No,Airways,No,Working Class,Yes,7401.55,North Travis,OR,80484,2016,27,7,3,0,2016,27,7,3,0
fffe3700390034003900,0.89,7.0,5.0,403.0,Bronze,5.54,16.9,No,Yes,No,Roadways,No,Working Class,No,398.86,Greenstad,NJ,80051,2015,7,2,2,0,2015,7,2,0,0
fffe3400310030003300,0.08,20.0,10.0,242733.0,Marble,252.32,53.8,No,No,Yes,Roadways,No,Working Class,No,873.43,North Ashleytown,KY,40719,2017,24,6,3,0,2017,24,6,3,0
fffe3400310035003400,0.36,9.0,5.0,489.0,Bronze,5.74,18.18,No,Yes,Yes,Airways,No,Working Class,No,206.32,Watkinsstad,AR,75907,2015,50,12,2,0,2015,50,12,2,0
fffe3700310036003300,0.35,6.0,4.0,2091.0,Marble,9.62,11.95,No,No,No,Roadways,No,Working Class,No,268.72,Jarvisfurt,CA,49961,2018,1,1,1,0,2017,52,12,4,0
fffe3100340030003000,0.82,10.0,4.0,65.0,Aluminium,3.07,18.17,No,No,Yes,NONE,No,Working Class,No,290.64,East Christinaburgh,OK,52416,2017,50,12,2,0,2017,50,12,2,0
fffe3300330038003000,0.27,58.0,27.0,24675.0,Clay,56.86,29.79,No,Yes,No,Roadways,Yes,Wealthy,No,818.83,Allenstad,NC,67270,2015,32,8,6,1,2015,33,8,3,0
fffe3200390033003000,0.35,44.0,10.333333333333334,7940489.0,Stone,16980.47,69.04,Yes,No,Yes,Waterways,No,Working Class,No,21723.31,Torreshaven,KY,59284,2018,35,8,1,0,2018,35,8,4,0
fffe3800300031003700,0.15,18.0,12.0,753.0,Aluminium,4.41,19.31,No,No,No,Airways,No,Working Class,No,146.3,APO,AA,22924,2018,24,6,3,0,2018,24,6,3,0
fffe3100350031003700,0.37,30.0,8.333333333333334,25238.0,Bronze,89.21,48.93,No,No,No,Roadways,No,Wealthy,Yes,1244.76,North Julieville,NH,73920,2015,12,3,0,0,2015,12,3,0,0
fffe3600340038003200,0.12,23.0,6.0,128.0,NONE,6.45,23.83,No,No,Yes,NONE,No,Working Class,No,172.25,West Jason,AZ,53816,2018,52,12,2,0,2018,52,12,0,0
fffe3700300033003500,0.19,7.0,4.0,105.0,Clay,4.56,21.18,No,Yes,No,Roadways,Yes,Wealthy,Yes,165.26,East Stevenside,WA,47569,2017,35,8,3,0,2017,36,9,0,0
fffe3100360030003800,0.89,50.0,11.0,97829.0,Brass,1005.56,36.74,No,No,Yes,NONE,No,Working Class,No,4719.74,Nancyville,KS,95657,2015,4,1,2,0,2015,4,1,6,1
fffe3600360031003200,0.43,42.0,18.0,10374.0,Clay,17.87,45.38,Yes,No,No,Roadways,Yes,Working Class,Yes,867.52,Michaelborough,AL,56982,2016,37,9,6,1,2016,37,9,5,1
fffe3400380032003100,0.1,20.0,10.0,717.0,Aluminium,5.93,19.12,No,No,No,Roadways,No,Working Class,NONE,129.89,Philipchester,CA,40509,2018,1,1,6,1,2018,2,1,1,0
fffe3400320032003100,0.63,19.0,6.0,2240.0,Brass,10.21,17.03,Yes,No,No,Waterways,No,Working Class,No,282.95,New Sarah,MN,40253,2017,10,3,3,0,2017,10,3,5,1
fffe3900300033003700,0.26,15.0,8.0,4722.0,Brass,6.31,14.58,Yes,Yes,Yes,Airways,No,Wealthy,No,350.94,East Thomasmouth,AZ,33272,2019,18,4,0,0,2019,17,4,6,1
fffe3100330039003500,0.16,9.0,4.0,2412.6666666666665,Marble,10.81,14.97,No,No,No,NONE,No,Working Class,No,184.73,West Brittanyville,PA,86270,2018,44,11,6,1,2018,44,11,6,1
fffe3100370039003400,0.58,3.0,2.0,36.0,Brass,4.39,11.99,No,Yes,No,NONE,No,Working Class,NONE,161.67,Cynthiaberg,NY,38258,2017,28,7,1,0,2017,28,7,0,0
fffe3200390031003800,0.5366666666666666,10.0,4.0,5240.0,NONE,5.35,28.4,Yes,No,No,Waterways,No,Working Class,No,567.72,Ritaport,MI,75536,2018,4,1,4,0,2018,4,1,5,1
fffe3600320031003200,0.54,10.0,4.0,71.0,Wood,6.19,23.35,No,Yes,No,NONE,No,Working Class,NONE,262.19,West Kevin,NC,55273,2015,34,8,0,0,2015,34,8,0,0
fffe3200300035003200,0.6866666666666666,4.0,3.6666666666666665,49.0,Marble,4.68,12.05,No,No,Yes,Roadways,No,Wealthy,Yes,217.65,FPO,AE,60172,2015,44,10,3,0,2015,44,10,0,0
fffe3900310033003000,0.42,42.0,9.0,2202536.0,Stone,8910.21,96.97,Yes,No,No,Waterways,No,Working Class,No,84990.55,Scottmouth,WI,42898,2017,37,9,2,0,2017,36,9,6,1
fffe3900360039003900,0.72,12.0,7.0,337.0,Clay,6.28,20.26,Yes,No,Yes,Roadways,Yes,Wealthy,No,533.03,Trujilloville,AK,54159,2018,38,9,4,0,2018,39,9,1,0
fffe3500320037003100,0.46,40.0,7.666666666666667,4835604.0,Marble,24069.16,40.12,No,No,No,Waterways,Yes,Working Class,No,47523.2,Freemanland,FL,47151,2015,27,7,2,0,2015,26,6,5,1
fffe39003700,0.3,34.0,9.0,301.0,Wood,3.15,18.48,Yes,Yes,Yes,NONE,No,Working Class,No,223.42,Ayalaville,IN,85014,2018,41,10,2,0,2018,41,10,0,0
fffe3300330037003900,0.28,22.0,13.0,715.0,Wood,3.06,22.82,Yes,Yes,No,Airways,No,Wealthy,No,490.22,Waltersville,OR,55293,2016,31,8,3,0,2016,31,8,4,0
fffe3400310037003800,0.77,28.0,9.666666666666666,219.0,Wood,3.28,11.15,Yes,No,Yes,NONE,No,Working Class,NONE,267.38,North Kenneth,AR,53422,2016,38,9,6,1,2016,38,9,6,1
fffe3200340037003000,0.42,20.0,9.0,331.0,Wood,5.96,15.33,Yes,No,No,NONE,No,Working Class,NONE,198.53,Johnshire,UT,81990,2019,11,3,5,1,2019,11,3,3,0
fffe3600320033003400,0.42,20.0,8.0,54822.0,Marble,47.39,38.87,No,Yes,Yes,Roadways,No,Wealthy,NONE,836.99,Caldwellmouth,NJ,63272,2019,16,4,2,0,2019,16,4,3,0
fffe380038003700,0.0,6.0,4.0,79.0,Aluminium,3.8,18.51,No,Yes,No,Airways,No,Wealthy,Yes,149.96,West Michelle,WV,12783,2016,52,12,1,0,2016,51,12,5,1
fffe3800320032003500,0.15,46.0,19.0,3192344.0,Marble,2802.14,70.93,No,No,No,Roadways,Yes,Working Class,No,5888.11,FPO,AE,99854,2019,23,6,3,0,2019,23,6,5,1
fffe3600320039003300,0.64,42.0,24.0,6497.0,Aluminium,25.95,72.47,No,No,No,Roadways,No,Wealthy,NONE,1834.32,FPO,AA,21026,2016,22,5,1,0,2016,21,5,6,1
fffe3900340035003800,0.6,15.0,7.0,329.0,Aluminium,5.1,15.44,No,No,No,Roadways,No,Working Class,Yes,248.06,Stewartstad,PA,18312,2018,15,4,2,0,2018,15,4,3,0
fffe3500360038003800,0.09,21.666666666666668,11.0,874.6666666666666,Wood,6.06,12.12,Yes,No,Yes,NONE,No,Working Class,NONE,112.56,North Carlabury,KS,40302,2018,21,5,1,0,2018,21,5,5,1
fffe3700340032003300,0.68,23.0,17.0,252208.0,Marble,1904.42,47.69,No,Yes,No,Airways,No,Wealthy,No,4937.71,DPO,AE,91808,2019,14,4,2,0,2019,14,4,2,0
fffe3400340035003900,0.41,36.0,11.0,2000665.0,Stone,8564.29,51.78,Yes,No,Yes,NONE,No,Working Class,No,108848.19,Steeleburgh,WA,71772,2017,38,9,3,0,2017,38,9,3,0
fffe3400350036003700,0.76,24.0,12.0,403462.0,Marble,2227.26,89.85,No,No,No,Roadways,No,Working Class,No,8114.24,Port Nathanview,AZ,78246,2017,29,7,4,0,2017,29,7,5,1
fffe3200330037003500,0.18,11.0,8.0,2065.0,Bronze,5.36,14.94,No,No,No,Airways,No,Working Class,No,155.85,Andreaborough,MD,65939,2016,45,11,4,0,2016,45,11,4,0
fffe3700360035003500,0.24,28.0,11.0,896.0,Aluminium,3.83,15.43,No,No,No,Roadways,No,Working Class,No,154.19,Kingmouth,OH,54393,2017,5,1,1,0,2017,4,1,5,1
fffe3800370039003300,0.07,38.0,21.0,12953.0,Clay,7.08,53.85,No,No,Yes,Airways,Yes,Working Class,No,475.45,Lake Marcusport,AK,54974,2018,14,4,3,0,2018,14,4,3,0
fffe350039003900,0.13,9.0,5.0,922.0,Bronze,4.3,12.91,No,Yes,Yes,NONE,No,Wealthy,No,184.48,Elizabethhaven,MA,84125,2018,13,3,2,0,2018,12,3,6,1
fffe3500340031003400,0.06,13.0,7.0,39956.0,Stone,56.62,59.6,No,No,Yes,Waterways,No,Working Class,No,385.65,Caldwellhaven,WV,30717,2016,6,2,4,0,2016,7,2,1,0
fffe3500310039003800,0.59,7.0,5.0,120.0,NONE,4.01,13.07,No,Yes,Yes,Airways,Yes,Wealthy,No,208.95,APO,AA,87601,2019,7,2,2,0,2019,7,2,5,1
fffe3600330039003900,0.4,4.0,3.0,226.0,Marble,5.19,20.8,No,No,Yes,Roadways,No,Wealthy,No,284.86,Port Christine,DC,21141,2016,17,5,6,1,2016,17,4,2,0
fffe3500340032003600,0.05,23.0,10.0,151.0,Wood,6.26,18.06,No,No,No,NONE,No,Working Class,No,120.5,South Josephville,VA,13834,2018,20,5,2,0,2018,20,5,1,0
fffe3100320035003000,0.6,51.0,22.666666666666668,23972911.0,Stone,68090.98,92.93,No,No,No,NONE,No,Working Class,No,588183.2,Maxwellside,CA,17927,2017,4,1,1,0,2017,4,1,1,0
fffe360038003300,0.27,17.0,7.0,22982.0,Bronze,8.21,22.4,No,No,Yes,NONE,No,Working Class,No,251.1,Johnsonchester,NJ,18219,2017,23,6,6,1,2017,24,6,1,0
fffe3100350034003300,0.37,9.0,4.666666666666667,1875.3333333333333,NONE,4.41,23.94,Yes,No,Yes,NONE,No,Working Class,No,227.45,South Evanburgh,RI,81242,2018,22,6,6,1,2018,22,6,4,0
fffe3200380037003700,0.0,31.0,16.0,1641621.0,Marble,1181.16,93.14,Yes,Yes,No,NONE,No,Working Class,No,4385.12,Wardport,PA,15890,2016,41,10,5,1,2016,41,10,5,1
fffe3600390039003800,0.16,20.0,7.0,26330.0,Marble,45.1,40.64,No,No,No,Roadways,No,Working Class,No,388.38,Port Cole,OK,37473,2017,8,2,5,1,2017,8,2,3,0
fffe3800300034003200,0.63,7.0,5.0,710.0,Brass,6.61,12.04,No,Yes,No,Airways,No,Working Class,Yes,281.72,Reynoldsbury,NE,38591,2015,18,4,0,0,2015,18,4,1,0
fffe3300340030003700,0.21666666666666667,13.0,7.0,99.0,Wood,5.01,16.12,Yes,No,Yes,NONE,No,Working Class,No,253.75,Annaton,NJ,68823,2018,8,2,1,0,2018,8,2,0,0
fffe3300350030003300,0.1,18.0,15.0,42842.666666666664,Wood,6.43,19.89,No,No,No,Airways,No,Working Class,Yes,157.66,Bowersland,ME,46248,2018,44,10,1,0,2018,43,10,5,1
fffe3100360039003500,0.58,29.333333333333332,16.0,913.0,Wood,6.08,20.91,No,Yes,No,Airways,No,Wealthy,No,498.1,New Timothy,MA,05959,2016,27,7,4,0,2016,27,7,2,0
fffe3200330038003900,0.3233333333333333,36.0,17.0,2427691.0,Marble,17547.88,48.1,No,No,No,Roadways,Yes,Working Class,Yes,31313.28,Mitchellfurt,MO,01184,2017,7,2,6,1,2017,7,2,6,1
fffe3200330037003300,0.18,17.0,6.0,643.0,Aluminium,6.84,22.08,No,No,Yes,NONE,No,Wealthy,No,195.11,Duffyfort,NM,34404,2015,6,2,5,1,2015,6,2,5,1
fffe3100380035003900,0.22,11.0,6.0,619.0,Brass,3.63,23.25,No,No,Yes,NONE,No,Working Class,No,192.09,Port Michaelmouth,NE,34074,2016,46,11,1,0,2016,46,11,3,0
fffe3400340034003500,0.01,28.0,10.0,591.0,Wood,5.57,14.65,Yes,No,Yes,Airways,No,Working Class,No,122.22,Floydberg,MT,05777,2018,17,4,2,0,2018,17,4,5,1
fffe3900350036003000,0.65,14.0,8.0,163.0,Wood,3.14,17.36,No,No,Yes,Roadways,No,Working Class,No,265.0,New Elizabeth,TX,03890,2018,26,6,5,1,2018,26,7,6,1
fffe3900310039003200,0.33,31.0,9.0,898942.0,Stone,2903.96,96.09,No,No,No,Roadways,No,Working Class,Yes,6146.55,APO,AE,94296,2016,16,4,0,0,2016,16,4,1,0
fffe3100360032003900,0.3133333333333333,7.0,4.666666666666667,4113.0,Marble,20.84,16.5,No,No,Yes,NONE,No,Working Class,Yes,310.63,APO,AA,20158,2019,8,2,5,1,2019,8,2,1,0
fffe3800370038003800,0.44,47.0,16.0,3829.0,Aluminium,8.16,14.61,No,Yes,Yes,Airways,No,Working Class,No,560.24,East Cheryl,NC,70645,2018,11,3,0,0,2018,10,3,3,0
fffe3500370030003500,0.7133333333333334,16.0,8.0,258.0,Wood,3.05,17.92,No,No,Yes,Roadways,No,Working Class,No,442.52,Claytonfurt,PA,42474,2015,6,2,0,0,2015,5,1,4,0
fffe3400300035003700,0.62,28.0,9.0,20185.0,Brass,25.68,37.38,No,Yes,No,Airways,No,Working Class,Yes,1122.36,South Elizabeth,VA,20439,2015,13,3,4,0,2015,13,3,3,0
fffe3200300030003900,0.41,28.0,16.0,675550.3333333334,Wood,3.13,24.92,Yes,Yes,No,Airways,No,Working Class,No,326.66,Sanchezbury,GA,78045,2017,46,11,1,0,2017,45,11,5,1
fffe3600310038003400,0.52,9.0,5.0,441.0,NONE,5.28,13.91,No,Yes,Yes,Roadways,No,Working Class,No,225.7,Port Nicolebury,AL,88990,2018,3,1,3,0,2018,3,1,4,0
fffe3900370037003600,0.34,29.0,19.0,51019.0,Bronze,111.54,94.99,Yes,No,Yes,Waterways,No,Working Class,No,1042.36,Lucasfurt,MA,73980,2016,50,12,0,0,2016,50,12,3,0
fffe3900350037003600,0.9,38.0,22.0,22025.0,Clay,205.8,54.95,No,Yes,No,Airways,Yes,Wealthy,Yes,4975.88,Bonnieburgh,DC,90014,2019,18,5,5,1,2019,19,5,2,0
fffe3300340038003300,0.48666666666666664,36.0,23.0,1314125.0,Marble,1368.62,90.75,No,No,Yes,Roadways,Yes,Working Class,Yes,3501.71,Tuckerville,MI,59841,2017,49,12,3,0,2017,49,12,3,0
